search_word,username,userid,location,tweet
Beautiful,wuraola_h,1460997577,Home,@looladejo @honeydropsluv A real one! She has a BEAUTIFUL heart! I love you @honeydropsluv! Thank you for being so amazing! Happy birthday!
Beautiful,MarisaBerlinge1,991087531109347328,New York State USA🇺🇸,@Lushlabs Beautiful picture pals.🐾❤️
Beautiful,ohhhhailey,965116999,$ohhhhailey,did you happen to see the most beautiful girl in the world
Beautiful,sh0bble,880172580220657666,Northern Liberties,"""people started getting so aesthetically 'beautiful' by getting like.. slight fillers, making their lips a little bit bigger.....maybe now its become more aspirational to look like ......... ugly"" - paul cupo w the imo swish"
Teju,teju_james,1421361463,"Lagos,Nigeria",@oddy4real Certainly...in its purest form
Teju,its__teju,1183002422551203840,"Lagos, Nigeria",@CNN Pls drag them..😂😂😂
Teju,Wakeelah_teju,1316113342994550786,,@RealKiddWaya Far too long #KiddOnDRocks #MyEricaMoments https://t.co/c4RzpeBArD
Teju,its__teju,1183002422551203840,"Lagos, Nigeria",@khayrahtullahi @NafeesahOlajide For me!..it is d smile 😁
Teju,Smallmalik01,1236029844196032517,Ikorodu Lagos + Ilorin Kwara,"@its__teju Chai
Small question you still dey mud me https://t.co/DzDaLnvq2j"
Teju,its__teju,1183002422551203840,"Lagos, Nigeria",@OnlyKach_ Probably 😂
Teju,Shruti_Kalyan,1245146451069431808,,@SivaSai65760338 @PawanKalyan @JanaSenaParty @JSPsowjanyafn @JSPVeeraMahila @VinuthaKota @KotteKavya @harika_bujji @Teju_Kalyan Good night Annaya
Teju,its__teju,1183002422551203840,"Lagos, Nigeria",@Smallmalik01 Check Google 🙄
Teju,its__teju,1183002422551203840,"Lagos, Nigeria",@IamMayorKun Gengs vision 😁😁
Teju,its__teju,1183002422551203840,"Lagos, Nigeria","@habeeba_llah What has been a virgin got to do with a sexual satisfaction... either it is a stretched wall or not, sexual hudges are different 😏"
Womaniya,cs_udit_dua,800294570579722241,"New Delhi, India",@klassy_womaniya @theicai No as of now.
Womaniya,JammRizu,1205754514055127040,India,"@LOLrakshak Oye womaniya 🌷
My apologies on behalf of your partner during winter https://t.co/n0DM8bN4Y0"
Womaniya,klassy_womaniya,911663154,"Mumbai, India",@cs_udit_dua @theicai Any updates abt CS exams sir?
Womaniya,la_womaniya,1279104665964011520,भारत,Jai Hind 🇮🇳 https://t.co/1xEXvvM0CV
Womaniya,IVMPodcasts,2989239029,Mumbai,"Britney Spears once said ""Not a girl, not yet a woman""

From understanding the power that comes with being a strong woman to a banging list of trailblazing women role models.

Tune in to #AglaStationAdulthood with @JustAyushi &amp; @RytashaR 

--&gt;https://t.co/HT5m0BGAFu

#IVMPodcasts https://t.co/zDojPZjory"
Womaniya,Nath94623739,1329350005543501825,Cambodia,@Ravi_freebird @ReenaS100589 @loverlady12345 @kitkat_soniya @ImRiya69 @Fab_Thrillers @SkaterStricks @Shivani11854167 @Sneha2755 @bigdail_nari @Sona34996720 @WildCat_Mahi @Neetu06726499 @Nehareeka15 @sarita_8750 @iAnanyaSharma @m_rahul_k99 @rayrish03 @Ra__THOR @Apsararani4 @ayeshakhann023 @Slt_Womaniya @Lustyini @anitakolia You’re sexy girl I love u
Womaniya,atalagarwal,88155955,India,@klassy_womaniya Abhay looks smart
Womaniya,klassy_womaniya,911663154,"Mumbai, India","Boycott Amazon !
They work as per their convenience.
Multiplying profits n sales &amp; devaluing-the customers!
Spread the word folks !
#boycott @amazonIN @AmazonHelp @amazon @AmitAgarwal"
Womaniya,AmazonHelp,85741735,,@klassy_womaniya We've noted down your comments and have forwarded your feedback internally so that this is not repeated. ^AA
Womaniya,klassy_womaniya,911663154,"Mumbai, India","Bobby Deol is a good actor but still I like a lil bro ‘Abhay Deol’
#AashramChapter2"
Gustakhiyan,kaira_safarin8,830964606105313280,India,"Aakhon ki gustakhiyan maaf ho🙈🙈❤❤💥

Damn this eyes is so expressive🤧

May Allah always protect him from evil eyes.

#ParthSamthaan https://t.co/rndYtUp68K"
Gustakhiyan,SabrasRadio,197477373,UK,Now Playing: Aankhon Ki Gustakhiyan by Kumar Sanu on your Sabras Radio - Listen now https://t.co/f6mk3pu39Q or via our mobile app
Gustakhiyan,LABBAIKWALAY,1060424360350138368,,"@Muhamma58253464 #Sultan #AbdulHameed

Jis ne #france gustakhana #drama kay khilaf ailan e Jihad kardiya to france dr gya aur gustakhiyan rok dein

@ImranKhanPTI

U shall be treated same as Sultan AbdulHameed did to u #frenchie @EmmanuelMacron https://t.co/2iCkpDA7QT"
Gustakhiyan,10Dwiti,1293908945388466177,"Ahmadabad City, India","How to fall in love???? 

💟💟💟💟💟💟

Hope you all also fell in love...
 
@Beatking_Sumedh 
#SumedhMudgalkar 
😍😍😍😍😍😍😍😍😍😍😍😍😍😍
That song is going in mind 😘😘😘😘
(Aankhon ki gustakhiyan maaf hoooo) 
☺☺☺☺☺☺☺☺☺☺☺☺☺☺ https://t.co/9AqBcEnlc7"
Gustakhiyan,AtibAlvi,1300526444464939008,,I so badly wants @ParineetiChopra to work with SLB remember those rumors of gustakhiyan with fawad.😔
Imali,LuvokaziM,3356650486,,😂 just save imali yazo https://t.co/mSRyiHi5W9
Imali,SithembisoDub11,1028400936291586048,"Cape Town, South Africa","No.....Imali nomjolo is like water and oil....
Let's not mix the two.🏃🏃🏃😂😂😂 https://t.co/WWkgegPy59"
Imali,manzimalanga,1211100890,📍,@u_Zamani 😭🤣🤣🤣 this was me last weekend ngfuna isavanna.  Imali ikhona but ineydingo 😭
Imali,sthandw35279982,1310526387611152384,,"Money guys!!
Imali!!
Thats all I ask 🧘🏾‍♀️"
Imali,BontleMosia,3290696859,"Johannesburg, South Africa","When I'm broke, I often make an item quickly - post it online for sales. 

Ching ching!! Nayi'imali nje kanjalo ✨🙏🏽❤️

Dloz'lam ✨"
Imali,abbygantsho,3070484373,South Africa,"@cikimpuntsha @HermaineM Heeeyi ingathi uyandiva,I just said I'm tired but if ngangena imali nga fresh ngoku🤣🤣🤣🤣🤣 love that thing man makes me happy that 1🤞🤣🤣🤣"
Imali,MluDeGreat,1100892912,"Pretoria, South Africa","@Annie_Modiba 😂😂We'll sell the sex tape, senze imali"
Imali,seepear_,166603593,"Johannesburg, South Africa","@Kayfabe_Heel Hayi tshomi use your current phone, use what you have. From there you work your way up to better euqient xa imali ingena. Also our normal lives are content, people are just curious ngabantu and will watch almost anything."
Imali,mphoentle_za,726412688914534400,JHB |PMB,"@SimkaLiya Yazi😂😂 it's like  uthi "" excuse me ngeyiphi imali"""
Imali,Mjudana,352449039,South Africa,"Nkosi yam, and what did he steal🤔? 🤦🏾‍♀️yet I thought he was arrested for conspiring to overthrow the apartheid regime🤷🏾‍♀️. Gordin etc 😅baza ku ndazi ndifuna 💵💵💵 imali yam back, how dare they mislead us🤣🤣🤣. https://t.co/ZdrdwJs6yB"
10+Nahi+40,subam8000,921365580535312384,"Patna, India","1 to 10 year  Kuch socha nahi .10 to 20 year  Education .game
20 to 30 year Education &amp; Carrier.
30 to 40 year Mairage &amp; partner
40 to 50 year family responsible
50 to 60 year more responsible
60 to 70 year Naturally slow 
70 to 80 year Retired life 
80 to 90 year O my God ."
10+Nahi+40,HarryUtla,1322204740042838022,,"@muhazahmed Bhai covid nahi, pollution and weather change ke wajah se having severe cold and cough.
Pehle sirf anxiety mein padhna tha, maybe 40% of intended output
Now it's only 10%
Please give some hope @muhazahmed"
10+Nahi+40,munib98765,3299405701,,@AindrillaWilson @AvinashRoy1982 @GeetaRaavi @sayvari @Lovepettyquotes @ImranKhanPTI @arifaajakia Arey yaar konse zamaane me ho..gk rakha karo..14 lac people not listed in nrc in assam .. All bangladeshis did great oaper work ..almost all are in..jo native hindu muslims the wo hi reh gaye..8-10 lac were hindus..logo k paas khane ko nahi hota unse 40 saal purane docs le rahe.
